order_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,pickup_time,dropoff_time,driver_id
order_199,12.570276766550188,121.96127451156832,16.592177939601314,120.75659173897488,2023-07-15 23:43:02,2023-07-16 08:09:57.183241,driver_1
order_200,14.208048501192575,121.23704803507448,17.777399063225126,119.20172849319583,2023-07-10 01:49:52,2023-07-10 18:39:09.679695,driver_19
order_201,12.814959620184183,118.0669082259986,16.47539444499298,121.28906289496932,2023-07-09 00:23:53,2023-07-09 17:06:47.571220,driver_12
order_202,12.522913033641721,119.82524858998713,13.973645027886672,121.55573674995118,2023-07-15 00:23:20,2023-07-15 09:09:09.840115,driver_9
order_203,18.368570186709874,120.89396159003113,17.163169375751224,119.34067213114204,2023-07-10 16:48:00,2023-07-10 19:35:45.986508,driver_4
order_204,14.61576848810836,118.56642042376842,12.725091709886131,121.0127661364341,2023-07-27 21:45:15,2023-07-28 09:56:43.088523,driver_15
order_205,17.85172728617152,118.72810177752358,12.968631876076559,119.39911590877803,2023-07-03 19:55:46,2023-07-04 07:09:20.442216,driver_2
order_206,18.49932686935665,121.80880299869054,17.751644274682498,120.06481889009335,2023-07-28 23:35:46,2023-07-29 06:10:13.028199,driver_12
order_207,13.735519178580521,120.47730418994796,12.028059423943173,118.93420173764915,2023-07-24 19:37:41,2023-07-25 01:00:02.890650,driver_8
order_208,16.914380813321003,119.54813235635586,13.519465360200474,118.36012232432397,2023-07-06 21:55:33,2023-07-07 08:30:22.626715,driver_2
order_209,18.128786683162478,119.3077518018095,17.324222892366713,118.1683420184297,2023-07-07 02:38:44,2023-07-07 05:13:03.275852,driver_5
order_210,14.642476941111457,119.75525148975159,14.610621878124483,119.58542672272497,2023-07-25 23:56:43,2023-07-26 00:15:03.478489,driver_16
order_211,13.325853945192824,120.58920159642516,13.287400656854832,120.81559859531201,2023-07-13 07:53:33,2023-07-13 08:15:01.090908,driver_8
order_212,16.30094310399366,118.77254503631447,17.532107231600943,119.3844429321633,2023-07-11 06:41:53,2023-07-11 11:34:47.247622,driver_13
order_213,13.80935560825214,121.9630240813941,12.47013378012106,120.89650122784542,2023-07-16 00:38:07,2023-07-16 03:31:11.132840,driver_19
order_214,12.916034465793338,121.36596327080018,13.083186180884375,120.61156022676862,2023-07-16 00:41:20,2023-07-16 02:44:02.052927,driver_19
order_215,16.90442058444024,118.26326681868935,13.814174203504408,118.5477521967814,2023-07-21 01:28:24,2023-07-21 06:17:06.256553,driver_17
order_216,16.51919958264584,118.14517976379099,16.809216741713698,120.63291457836571,2023-07-15 18:24:32,2023-07-16 01:58:26.984248,driver_1
order_217,16.665543765035267,120.92620519854945,14.060453341274755,121.10567995705831,2023-07-26 10:37:02,2023-07-26 19:15:52.904230,driver_3
order_218,14.961677771638051,121.109671905084,17.44655886094024,119.4949166825522,2023-07-08 06:03:15,2023-07-08 15:13:35.452253,driver_7
order_219,17.42439709224716,118.87011598872748,13.141483286309127,119.81781259218062,2023-07-30 12:21:51,2023-07-31 03:05:52.889928,driver_3
order_220,17.670604748903585,118.71494949759257,14.673572415568229,121.29651628201962,2023-07-12 20:38:31,2023-07-13 11:26:13.277575,driver_12
order_221,17.875677617436963,119.83495133891921,16.85844616448986,120.29616214752903,2023-07-16 02:33:08,2023-07-16 04:50:54.093586,driver_15
order_222,14.37608148089697,121.11525119944115,13.968186547822354,121.36130516559257,2023-07-23 19:38:36,2023-07-23 21:26:04.250655,driver_14
order_223,16.802861637046643,118.76027598481984,14.48294691957344,119.4241308999178,2023-07-05 08:59:15,2023-07-05 17:18:42.205289,driver_1
order_224,16.97704681449649,118.63831930615702,15.629334070328238,119.63726892723622,2023-07-20 11:23:01,2023-07-20 15:36:08.083649,driver_17
order_225,12.392385931099168,119.82274257044894,16.483217921459833,120.73346888515866,2023-07-22 02:42:39,2023-07-22 17:42:59.614265,driver_9
order_226,16.26167140431385,118.71051699343411,17.706271040334283,119.6341269064186,2023-07-01 16:52:23,2023-07-01 22:25:12.108967,driver_14
order_227,18.055853350885624,121.61002339117503,16.529816718893436,119.79790335295047,2023-07-22 01:11:33,2023-07-22 05:01:56.225468,driver_9
order_228,12.832249351418257,118.95115333194657,18.167465429441137,120.97080653755253,2023-07-01 03:38:41,2023-07-01 11:55:58.977145,driver_11
order_229,15.716919055339915,119.502420661449,12.650998554905016,121.61605456065584,2023-07-24 17:08:20,2023-07-24 23:42:09.502656,driver_4
order_230,15.619658762840597,120.45407512217034,12.845131343721222,120.72726835990203,2023-07-01 21:57:03,2023-07-02 02:05:33.285164,driver_15
order_231,14.216009566945875,120.17853512868618,15.532718252540587,120.92436068849779,2023-07-03 19:05:07,2023-07-03 21:39:06.093814,driver_10
order_232,13.137601723741808,121.22610268391604,17.140368845533807,121.90679114915577,2023-07-14 11:53:31,2023-07-14 23:51:57.343496,driver_9
order_233,17.428653783340717,120.08859412522825,13.177377630303566,118.20094112470962,2023-07-03 04:54:01,2023-07-03 14:08:39.184520,driver_5
order_234,18.096179123296636,118.07594135743787,13.787717317250461,118.47167357412856,2023-07-27 00:54:42,2023-07-27 14:57:12.348184,driver_2
order_235,15.844949547787232,120.44619632615219,14.938845527138191,121.02020570374589,2023-07-23 15:31:09,2023-07-23 18:40:54.202548,driver_18
order_236,13.523909637907709,120.61193966145524,15.400360101127667,119.71680976609835,2023-07-05 07:54:39,2023-07-05 14:40:40.208900,driver_17
order_237,12.04929761286878,118.70726047367589,16.092336822114923,118.73409797211269,2023-07-04 11:03:46,2023-07-04 17:04:19.352706,driver_4
order_238,17.54773580214608,119.38532505881979,16.3582841349697,119.67599658729921,2023-07-13 03:12:24,2023-07-13 08:00:52.532914,driver_17
order_239,13.80168099101642,118.3015185769666,14.803261151292352,119.50486113453604,2023-07-23 00:15:08,2023-07-23 05:52:02.708451,driver_4
order_240,12.316786578199372,121.96770220200911,16.261853641349735,119.44630997500178,2023-07-15 14:44:13,2023-07-16 07:26:05.757425,driver_7
order_241,13.000747164049542,121.95085619786988,16.814861271869127,118.92343730668699,2023-07-24 22:06:32,2023-07-25 11:24:57.358904,driver_3
order_242,16.820955878613802,121.55525643872598,13.974648773029728,119.63322913293459,2023-07-01 09:13:03,2023-07-01 17:50:21.831969,driver_13
order_243,16.119510860601135,119.79332214322027,13.352822783826229,119.6106287658942,2023-07-14 11:44:17,2023-07-14 19:38:45.198903,driver_16
order_244,15.874643366193235,120.54819450326994,16.809154845763878,118.53274942956303,2023-07-24 21:44:53,2023-07-25 02:15:37.007683,driver_1
order_245,16.057074729129695,120.1375263768268,12.493926571078612,121.15518280270204,2023-07-20 18:11:45,2023-07-21 06:29:33.511857,driver_3
order_246,18.19455901736079,120.37153559858356,15.326594334663296,120.12829315133058,2023-07-17 22:00:50,2023-07-18 05:28:14.544395,driver_3
order_247,13.302122006908489,120.53722224869524,16.99726705270755,121.20898267863336,2023-07-13 05:47:25,2023-07-13 15:23:17.880943,driver_1
order_248,13.494029608095493,119.69746883349997,16.47313922118779,121.41510702846067,2023-07-25 15:42:40,2023-07-26 03:34:07.937997,driver_3
order_249,15.402454557922944,120.13478310615575,15.605131550701076,120.55546340950788,2023-07-01 17:32:48,2023-07-01 19:24:53.498280,driver_12
order_250,16.559595141459262,119.41184700998575,15.357518702954383,119.42442637746758,2023-07-05 09:49:57,2023-07-05 13:37:54.817646,driver_7
order_251,12.97569891491687,119.99197382077924,15.710512866264734,120.70815630239757,2023-07-26 06:56:22,2023-07-26 16:13:20.915643,driver_20
order_252,15.299475024960701,118.09649752132911,15.677995207840103,120.88342758320948,2023-07-07 21:03:30,2023-07-08 06:19:51.089895,driver_9
order_253,18.430696286420186,121.31602564336336,12.274471832228745,118.79589263523113,2023-07-18 18:51:50,2023-07-19 15:11:25.096938,driver_17
order_254,17.58540167999278,119.48440023582269,16.651148906576132,121.40620190710526,2023-07-23 02:54:39,2023-07-23 06:15:08.959307,driver_5
order_255,13.400842717230553,120.26734666381358,17.150099655525437,119.26606667662024,2023-07-15 01:46:59,2023-07-15 07:19:20.422357,driver_4
order_256,17.530262314696152,121.07962956069385,13.365195881911172,119.23201430230594,2023-07-07 19:07:53,2023-07-08 10:10:45.672118,driver_5
order_257,17.944412337351388,120.99847206295783,16.87096034367595,119.85932382583624,2023-07-30 10:32:58,2023-07-30 16:22:53.033310,driver_9
order_258,15.905927583461875,120.27539667255294,15.637655178480626,120.2118011716248,2023-07-16 12:36:30,2023-07-16 13:04:10.703783,driver_15
order_259,15.38012816532839,120.18718266124867,18.214778536610336,119.78285359764931,2023-07-24 16:44:32,2023-07-25 01:43:24.527004,driver_13
order_260,17.906802939184622,121.80398557560139,13.009862493638877,121.58863484640304,2023-07-20 07:30:31,2023-07-20 15:23:29.108936,driver_5
order_261,14.156042382496027,121.68377169040029,17.657145510759356,120.81210812612635,2023-07-19 03:13:41,2023-07-19 15:21:05.333000,driver_14
order_262,18.125980168937986,119.93145562325999,12.317668234649346,121.86066846929153,2023-07-07 01:05:37,2023-07-07 14:29:50.988072,driver_12
order_263,18.062407577515533,119.44735893010879,13.40905582534641,119.03240545852645,2023-07-08 08:32:49,2023-07-08 20:46:55.099174,driver_18
order_264,18.4354343738626,121.44679976257652,13.341883089725586,120.60406631665333,2023-07-03 14:26:50,2023-07-04 00:13:13.021076,driver_6
order_265,12.511096621987548,120.5837016159657,15.338769212141965,118.17980406521906,2023-07-05 03:05:09,2023-07-05 17:10:32.976925,driver_15
order_266,13.538039145846431,120.04112904176348,18.216704337974292,120.23168832972922,2023-07-15 15:16:32,2023-07-16 00:08:18.896735,driver_4
order_267,15.020259184921434,119.55163405085894,17.078544881918887,118.7685034504413,2023-07-20 10:37:49,2023-07-20 15:26:15.732739,driver_1
order_268,16.82412275542608,121.21088250628404,14.509237755683635,121.5715356015691,2023-07-24 13:47:04,2023-07-24 23:02:13.896740,driver_10
order_269,12.544042047538621,118.99868330999983,18.123211218947826,118.44635441432413,2023-07-05 22:08:49,2023-07-06 20:37:07.682623,driver_4
order_270,16.643374262895932,118.25616290158828,17.940322157352284,120.57983188679232,2023-07-28 13:03:59,2023-07-28 18:52:34.591448,driver_12
order_271,15.426243795804229,119.85590252755412,15.383827512466716,118.35188353715704,2023-07-05 01:08:08,2023-07-05 05:06:47.616118,driver_12
order_272,14.459143633436042,120.25045021229467,12.954646292012665,119.82744650021638,2023-07-20 04:49:52,2023-07-20 07:57:35.709885,driver_5
order_273,12.305594026277692,118.49019053063331,15.031472950192946,120.17461805056914,2023-07-22 10:32:26,2023-07-22 17:44:48.575823,driver_6
order_274,15.651463080736024,118.07496710340237,18.29362182088352,120.05579824262558,2023-07-08 08:03:09,2023-07-08 13:17:11.120100,driver_8
order_275,14.549968789963984,119.1688305987254,13.85558224144095,120.35579152442426,2023-07-05 16:35:19,2023-07-05 20:05:33.276214,driver_10
order_276,14.704549131829488,119.19109150408444,14.498586084934185,118.7176992286863,2023-07-20 05:35:49,2023-07-20 06:46:01.556045,driver_8
order_277,16.40130563758219,121.35412361293939,13.899706324132037,118.11762598171092,2023-07-15 10:39:50,2023-07-16 02:45:51.404636,driver_5
order_278,15.80660416597921,121.24598745459926,18.339799162655726,118.4173237151752,2023-07-02 01:36:10,2023-07-02 11:20:07.231807,driver_12
order_279,16.261669962733162,119.24304944387941,13.796464921353246,119.46613080902705,2023-07-05 16:49:37,2023-07-05 23:06:39.544900,driver_6
order_280,14.991640010668615,121.712199204178,12.249272005581455,118.72975719600831,2023-07-20 19:42:13,2023-07-21 02:03:05.949131,driver_10
order_281,15.553948505409185,119.6776368881111,17.633094377778754,118.99371223939117,2023-07-06 10:30:03,2023-07-06 16:02:46.966264,driver_10
order_282,15.793979377070567,118.51165659378573,15.164663551095964,120.49945442854636,2023-07-03 00:43:39,2023-07-03 08:17:44.036337,driver_11
order_283,18.422800070859417,119.62365783680907,17.1207205307522,119.88558597930617,2023-07-10 09:34:18,2023-07-10 12:06:32.329944,driver_2
order_284,16.71100486362067,121.41703843680638,18.429558324832534,119.26787422549279,2023-07-26 08:03:03,2023-07-26 14:30:02.431641,driver_16
order_285,15.787264506357566,118.24123629491633,16.540227496199833,118.5589319991442,2023-07-25 13:13:41,2023-07-25 16:24:26.474250,driver_18
order_286,17.43481632319837,120.23369191798062,15.063428516872152,121.96691183844892,2023-07-14 02:46:49,2023-07-14 08:21:12.844635,driver_14
order_287,12.289616677299646,118.95384422222963,13.55621959411505,119.41592513759522,2023-07-18 09:09:59,2023-07-18 13:16:24.585831,driver_20
order_288,18.29620984326383,119.02764268522323,12.346475598524158,119.4263718406457,2023-07-11 02:51:30,2023-07-12 03:30:51.829059,driver_13
order_289,14.312118941750795,121.114316618349,14.607063658614884,120.6028022793085,2023-07-12 09:23:33,2023-07-12 11:18:43.321284,driver_16
order_290,17.03011300483538,121.02464588406613,18.039392184611618,121.0756237892029,2023-07-17 11:51:46,2023-07-17 15:28:30.427125,driver_5
order_291,15.767116742638946,120.07194237083215,17.571992509882904,119.05823785787119,2023-07-29 12:47:56,2023-07-29 16:48:36.750755,driver_20
order_292,13.277919284019035,119.05696974253739,15.71417031790008,118.60417299255572,2023-07-09 05:55:17,2023-07-09 13:41:48.319766,driver_12
order_293,14.800063621655216,118.69683446529642,15.471629973319622,121.19888972009493,2023-07-05 04:10:47,2023-07-05 08:35:59.974896,driver_15
order_294,15.322397950178617,118.79126068069236,12.363601005235957,119.28978827452379,2023-07-22 04:36:21,2023-07-22 13:33:39.390110,driver_1
order_295,15.712540193612847,119.34097261116393,18.465800692282635,119.07816556784998,2023-07-17 07:52:40,2023-07-17 14:54:03.581832,driver_8
order_296,15.135167718384999,119.78518419297713,17.813820115382416,120.71610300573468,2023-07-04 19:08:18,2023-07-05 06:11:46.313491,driver_13
order_297,13.199331854891435,121.2301522677507,13.354816002174838,120.55578255146233,2023-07-11 23:19:01,2023-07-12 01:07:50.820723,driver_19
order_298,12.58964325773213,119.33949267663608,13.522919672621597,120.72074513211766,2023-07-30 18:49:55,2023-07-30 21:36:50.756260,driver_13
order_299,16.734379041493984,120.65087448386454,15.026385050976856,120.11085957843879,2023-07-25 13:54:14,2023-07-25 17:10:46.338871,driver_3
order_300,15.365981380915972,120.17690839370513,12.072462200734371,118.19641705746396,2023-07-22 09:49:13,2023-07-22 19:26:14.503879,driver_6
order_301,15.366711237186976,120.13373504894896,16.003265391781277,120.88802171860237,2023-07-17 22:43:34,2023-07-18 00:35:40.206975,driver_13
order_302,14.668107568299025,119.3513399532348,14.368504038087623,119.34043226630467,2023-07-07 21:57:38,2023-07-07 22:24:08.761169,driver_3
order_303,15.56365239284874,120.36422919911959,15.020859777556291,119.24288417184911,2023-07-24 05:35:11,2023-07-24 09:10:13.555890,driver_18
order_304,12.964678841982103,120.32034084444199,13.737959953218986,119.97501404925825,2023-07-25 20:04:24,2023-07-25 21:42:29.996824,driver_3
order_305,16.33664849897578,120.21247701896444,14.6484789218404,120.55557921128013,2023-07-04 03:06:15,2023-07-04 07:47:32.588936,driver_11
order_306,17.64423676317298,120.32049095000089,15.30701127138917,118.49374635978894,2023-07-03 20:14:35,2023-07-04 07:54:33.690854,driver_16
order_307,15.332756386228127,120.79458686081531,17.25768904319886,121.24082844930629,2023-07-20 13:32:26,2023-07-20 18:34:14.097006,driver_1
order_308,15.6009592182627,118.61689429285124,16.30390060109169,118.5237888883828,2023-07-02 15:54:48,2023-07-02 17:49:36.482475,driver_18
order_309,13.432273392672919,119.5492593611532,17.83902525081449,120.89073293429819,2023-07-05 17:12:59,2023-07-06 07:15:41.343587,driver_15
order_310,13.833566511083454,118.02688242523448,17.07055938751772,121.42801542361111,2023-07-31 10:39:36,2023-07-31 22:40:57.952688,driver_12
order_311,18.242872643357174,118.32725270429573,15.445415355310978,118.49871639461507,2023-07-29 23:46:02,2023-07-30 04:08:26.656364,driver_6
order_312,17.462597721427187,119.2817096079326,14.540822746770141,120.70738099212076,2023-07-31 11:22:17,2023-07-31 18:09:42.163812,driver_8
order_313,13.80607884540514,121.15047868706282,13.557541816942376,121.64436142009282,2023-07-13 11:53:24,2023-07-13 13:28:28.329195,driver_12
order_314,14.153506549239957,121.9493652223238,16.22896272416555,120.37217433891139,2023-07-21 14:03:53,2023-07-21 22:56:45.105408,driver_20
order_315,17.603163894275816,118.86525952648648,12.076650025844113,120.68618487518648,2023-07-12 00:40:29,2023-07-12 08:44:42.354674,driver_8
order_316,17.01477169330669,119.84589684841154,16.97514263247867,118.49423218851253,2023-07-30 20:22:47,2023-07-31 00:26:59.869389,driver_13
order_317,12.926674078382435,120.28459345492362,12.55291852555041,121.9647398992313,2023-07-07 17:17:08,2023-07-07 23:45:13.886869,driver_20
order_318,16.825761313550654,118.1137926187388,16.851840789501477,118.59495428149546,2023-07-30 17:21:54,2023-07-30 18:57:06.277882,driver_17
order_319,18.32165772133904,120.16519256839828,16.208516295362195,121.16774029586281,2023-07-28 02:00:06,2023-07-28 07:23:18.160112,driver_9
order_320,12.264566508698875,118.48255143301631,14.429427677990677,121.69629599606652,2023-07-11 04:38:48,2023-07-11 15:15:48.094041,driver_15
order_321,14.99676739091483,121.95646437496103,16.847327923003814,118.93453313644707,2023-07-13 12:43:07,2023-07-13 20:59:46.602213,driver_7
order_322,14.025479003142172,121.12201460160553,16.72584602566438,120.2173694648235,2023-07-05 08:44:40,2023-07-05 16:07:52.178815,driver_14
order_323,15.286855309725567,121.4864391304571,12.837421735411676,121.12142299646368,2023-07-09 17:59:54,2023-07-10 02:17:14.216767,driver_6
order_324,16.289211673701985,120.58910024176961,13.125536767936287,120.35478329580427,2023-07-03 15:42:37,2023-07-04 01:23:25.913942,driver_19
order_325,16.415354912670665,119.9491128749257,16.970408078506622,120.00142449465855,2023-07-05 21:26:52,2023-07-05 22:25:17.732527,driver_7
order_326,16.896431563806985,119.45234163407629,13.503745415086774,121.64963290300263,2023-07-25 17:03:33,2023-07-26 03:26:12.028835,driver_7
order_327,13.642121889688774,118.41398403110195,18.354770727441455,121.65607902588401,2023-07-22 17:10:17,2023-07-23 01:51:13.531623,driver_12
order_328,12.65580883140165,119.16040941618999,15.096734661520543,121.65870644876648,2023-07-10 23:42:54,2023-07-11 12:28:31.172890,driver_18
order_329,15.004188309038408,118.66015157767394,17.229148681376227,118.2098422904337,2023-07-17 09:10:04,2023-07-17 14:34:47.165738,driver_11
order_330,13.559273190710815,118.86798383592428,18.15723936837546,118.47465242312707,2023-07-04 18:15:17,2023-07-05 11:56:18.539774,driver_8
order_331,15.892136315794104,121.86840839068837,14.600047269908275,118.06839782265405,2023-07-25 17:50:14,2023-07-26 04:24:34.421636,driver_20
order_332,15.54835079839622,118.07396329031191,13.814661522614397,121.39131117404254,2023-07-01 23:11:04,2023-07-02 09:36:21.715749,driver_18
order_333,12.056774429907419,119.1830431587489,17.615704439172156,120.7133694543158,2023-07-28 15:05:12,2023-07-29 05:41:04.850073,driver_14
order_334,17.81071071280006,120.27636243862432,14.00835643431785,118.25091378482556,2023-07-09 01:52:35,2023-07-09 14:30:43.449358,driver_13
order_335,12.515250590681731,120.38467804996256,12.295033269550983,120.9764037703525,2023-07-06 01:23:56,2023-07-06 03:41:14.546117,driver_17
order_336,12.93967447883425,118.50069422176716,13.256370414218823,119.02603828611295,2023-07-29 04:30:18,2023-07-29 05:40:52.329054,driver_15
order_337,12.5927061452318,120.80034042142132,14.975943431754878,120.29907214217572,2023-07-17 17:19:34,2023-07-18 03:09:25.973537,driver_1
order_338,14.836368490185494,120.30392163805631,15.696076827487394,118.58586181461864,2023-07-19 01:58:00,2023-07-19 04:56:59.096753,driver_10
order_339,13.130418431519098,120.43313872223455,16.56206347814645,118.1714134854608,2023-07-04 16:05:17,2023-07-05 04:31:24.590347,driver_13
order_340,13.585869847043387,118.9125976027299,15.820914907873316,118.32302947841234,2023-07-25 10:37:35,2023-07-25 17:39:32.478778,driver_11
order_341,13.78273003790677,118.06465028565447,17.94537370619528,120.0267652816413,2023-07-13 12:00:15,2023-07-14 00:22:10.069438,driver_19
order_342,16.52674115787591,121.94985122187356,17.2508840915214,119.42431124045709,2023-07-01 02:27:42,2023-07-01 07:39:53.729697,driver_20
order_343,16.36510907674188,120.14194710561638,15.56055302418222,120.42784847105243,2023-07-07 21:52:15,2023-07-08 00:29:23.848216,driver_4
order_344,15.144979622511503,120.28438138500513,13.488641897572943,121.86320910500582,2023-07-19 20:24:39,2023-07-20 01:57:08.283093,driver_7
order_345,12.898464892298245,121.08065563283076,14.308024485344628,120.8532861614493,2023-07-10 00:43:33,2023-07-10 03:31:28.718300,driver_5
order_346,18.439865306412397,119.97835899650309,14.34524116808106,120.29261055839949,2023-07-24 08:23:25,2023-07-24 17:38:43.688381,driver_16
order_347,13.25072395772816,119.67098580320594,13.774491627687631,119.82517635465204,2023-07-06 04:55:59,2023-07-06 06:07:20.754171,driver_20
order_348,13.064438663787746,121.56354014011532,12.15519753513783,120.54133588292626,2023-07-09 02:27:28,2023-07-09 07:19:09.429800,driver_13
order_349,17.967215261011383,121.67703426491093,12.429504086770159,121.1828690873664,2023-07-10 00:27:08,2023-07-10 18:35:18.601260,driver_3
order_350,14.312382731068144,120.27901608524942,12.117333890940852,118.20901818063726,2023-07-13 15:52:03,2023-07-14 02:58:49.262433,driver_15
order_351,15.034177762156306,119.78026276046907,13.270657671815218,118.96903461250162,2023-07-31 02:14:25,2023-07-31 06:32:52.424386,driver_2
order_352,16.748222267617923,120.39870763413359,13.905984042160977,120.78580469419828,2023-07-31 18:37:02,2023-08-01 04:39:43.331129,driver_20
order_353,12.67784359485443,118.7425363788783,17.149712111060726,118.73489702132929,2023-07-05 05:03:03,2023-07-05 16:17:44.907824,driver_12
order_354,17.31056852561612,120.1629506254754,12.022970994380408,120.22640661122529,2023-07-13 12:11:07,2023-07-13 22:05:42.238036,driver_1
order_355,12.489609548166277,121.02236605835208,18.29121398401513,121.44585971153654,2023-07-16 01:02:41,2023-07-16 23:57:40.008537,driver_12
order_356,12.183902135888989,120.51932487971834,15.76036079262833,118.78175739523516,2023-07-13 03:33:44,2023-07-13 14:55:50.633322,driver_8
order_357,15.287934907269069,118.83937459107592,12.556570880498096,119.51012359898174,2023-07-06 20:05:44,2023-07-07 00:10:38.194770,driver_12
order_358,18.117232100261745,118.27144977763689,14.425834013280667,120.17348878612695,2023-07-11 03:41:39,2023-07-11 20:40:07.220659,driver_12
order_359,16.659953864436083,118.9943268916298,13.651340559465257,120.465685859182,2023-07-14 13:43:26,2023-07-14 21:22:21.950637,driver_10
order_360,17.792719347908726,120.18573014045423,13.630955617330105,121.75138372972957,2023-07-05 15:57:49,2023-07-05 22:20:40.446130,driver_2
order_361,18.222946065125253,119.64016342896703,16.459969970560223,121.50027901905098,2023-07-24 20:08:19,2023-07-25 01:48:42.908983,driver_14
order_362,15.32454559329081,120.79247899848531,17.388946938493227,120.87722623752148,2023-07-25 09:08:02,2023-07-25 13:50:32.292397,driver_5
order_363,14.451820187153608,121.1031047065555,16.175028759530683,120.92923676583162,2023-07-03 06:44:40,2023-07-03 11:10:39.963606,driver_13
order_364,12.847813617721933,121.20147512274445,16.04287718407136,118.69868554298209,2023-07-03 09:01:56,2023-07-03 14:58:43.196668,driver_1
order_365,14.186010254607078,120.92070067121489,13.332958943820469,121.01204576424509,2023-07-09 04:19:21,2023-07-09 07:50:44.891971,driver_9
order_366,12.612752049343522,118.45546627263657,13.045754416385128,118.10330594963631,2023-07-17 17:03:54,2023-07-17 18:57:03.472520,driver_18
order_367,16.143815412155433,119.79043743796669,16.274483511083428,121.00721274944611,2023-07-05 23:24:22,2023-07-06 03:56:23.826481,driver_1
order_368,16.92364956423407,121.77940097538716,12.490998272256537,120.72711067593391,2023-07-15 00:27:05,2023-07-15 15:01:10.970116,driver_18
order_369,14.16098908735652,119.63993542248207,14.875383679847904,120.82771385669093,2023-07-17 07:59:44,2023-07-17 10:15:08.009567,driver_7
order_370,15.03622120681174,118.10383810271951,14.232532515597974,118.95724745627162,2023-07-07 18:26:16,2023-07-07 21:31:28.768430,driver_10
order_371,18.03370102792689,119.67742423918527,17.969804589686966,121.93230866792683,2023-07-24 09:04:08,2023-07-24 14:31:02.103905,driver_3
order_372,15.654977607761808,118.47859327873802,17.749949746074737,118.18625944696895,2023-07-16 22:43:38,2023-07-17 06:07:54.971868,driver_4
order_373,17.17747317207653,121.16119650839332,15.461399793553023,121.1273355858264,2023-07-22 11:58:04,2023-07-22 17:52:39.054987,driver_19
order_374,13.265137091809661,118.8120681783157,14.383273394388373,121.881086194122,2023-07-22 20:11:17,2023-07-23 07:51:55.252244,driver_18
order_375,17.061702696536138,119.44399109954793,14.950009167744028,119.68582895233382,2023-07-15 14:03:18,2023-07-15 21:33:10.225717,driver_4
order_376,15.711817159868021,118.57808049899074,16.73735452958245,120.60130282430008,2023-07-13 22:09:19,2023-07-14 03:33:41.166296,driver_19
order_377,18.14525168089296,120.03125582310197,18.252757036754655,118.34613390675479,2023-07-31 20:27:23,2023-08-01 03:00:18.209473,driver_4
order_378,15.618486363548838,118.63132248263999,15.845600027092079,121.86165805734683,2023-07-22 22:14:10,2023-07-23 07:17:01.544522,driver_1
order_379,13.644703435300746,118.0501866084368,13.805618785925665,118.58181138067444,2023-07-31 05:48:07,2023-07-31 06:35:52.543015,driver_12
order_380,14.930215891459369,118.29831596315819,15.846686641023595,119.39015662093561,2023-07-31 05:29:20,2023-07-31 08:13:50.453309,driver_16
order_381,17.841633111300034,121.13718673300659,13.618835992011938,118.56416970830549,2023-07-09 13:46:01,2023-07-10 09:47:59.477401,driver_3
order_382,14.336566802181869,120.4782183594412,13.711314745912363,120.08957502253642,2023-07-07 07:18:48,2023-07-07 09:40:31.877694,driver_12
order_383,14.604001891623092,120.57721877172993,12.915625207002241,120.70347481851412,2023-07-10 21:28:15,2023-07-11 04:26:00.097572,driver_5
order_384,18.020595831530578,120.96313024171748,13.717045416918298,119.483077148685,2023-07-11 14:40:30,2023-07-11 23:02:21.234679,driver_4
order_385,15.837002064190761,118.86515432948953,14.322032650689106,119.17245165955202,2023-07-17 11:21:23,2023-07-17 14:51:48.159374,driver_15
order_386,14.023602564987229,120.17730327401927,14.965441447665734,119.88516601149817,2023-07-31 14:28:59,2023-07-31 16:48:35.428486,driver_14
order_387,12.046697305867903,120.65257102529198,17.53467543851173,121.74000014211815,2023-07-21 05:42:45,2023-07-21 19:25:13.900082,driver_5
order_388,14.060013345998371,121.14136040646913,16.26287168531265,118.11131568721174,2023-07-24 17:30:33,2023-07-25 07:47:57.871455,driver_5
order_389,15.868054265177296,120.93666274803965,16.591075012166527,121.2772098036128,2023-07-13 19:59:08,2023-07-13 23:10:06.318992,driver_9
order_390,14.448880859287918,118.01769768481208,12.07601031928146,121.14489626855193,2023-07-02 03:13:26,2023-07-02 14:47:11.616042,driver_12
order_391,14.3763272612194,118.22793763402464,15.906696015452233,121.29440242324934,2023-07-18 07:35:21,2023-07-18 17:07:53.927956,driver_1
order_392,15.32854642694858,118.37174357484366,16.363276634545628,119.32003181388963,2023-07-30 21:05:15,2023-07-31 02:24:11.802787,driver_14
order_393,13.227623751552263,119.30643282539793,15.20127436236729,120.89120833320091,2023-07-21 06:13:27,2023-07-21 15:04:58.344579,driver_3
order_394,14.910378217116442,121.70050303051869,13.723633574438253,118.15509485411812,2023-07-31 08:27:57,2023-07-31 15:46:09.466473,driver_2
order_395,16.31449672422853,118.63132515154949,17.60466713734129,119.3409248156001,2023-07-12 16:57:28,2023-07-12 22:18:15.094677,driver_18
order_396,13.86364325277196,120.87654665436281,14.454684736343221,120.07914435067994,2023-07-03 00:26:37,2023-07-03 02:43:18.932056,driver_6
order_397,16.864048660258607,120.29832764896379,17.003528864911495,120.63893055982798,2023-07-29 09:10:51,2023-07-29 10:24:40.811093,driver_7
